  Frequency            , NTOT(onoise)         
  7.655966069112e+01  ,9.087951321531e-18  
  7.673614893617e+01  ,9.087951321531e-18  
  7.691304402865e+01  ,9.087951321531e-18  
  7.709034690644e+01  ,9.087951321531e-18  
  7.726805850956e+01  ,9.087951321531e-18  
  7.744617978024e+01  ,9.087951321531e-18  
  7.762471166286e+01  ,9.087951321531e-18  
  7.780365510397e+01  ,9.087951321531e-18  
  7.798301105232e+01  ,9.087951321531e-18  
  7.816278045883e+01  ,9.087951321531e-18  
  7.834296427661e+01  ,9.087951321531e-18  
  7.852356346100e+01  ,9.087951321531e-18  
  7.870457896950e+01  ,9.087951321531e-18  
  7.888601176185e+01  ,9.087951321531e-18  
  7.906786279997e+01  ,9.087951321531e-18  
  7.925013304804e+01  ,9.087951321531e-18  
  7.943282347242e+01  ,9.087951321531e-18  
  7.961593504172e+01  ,9.087951321531e-18  
  7.979946872679e+01  ,9.087951321531e-18  
  7.998342550069e+01  ,9.087951321531e-18  
  8.016780633876e+01  ,9.087951321531e-18  
  8.035261221855e+01  ,9.087951321531e-18  
  8.053784411990e+01  ,9.087951321531e-18  
  8.072350302488e+01  ,9.087951321531e-18  
  8.090958991783e+01  ,9.087951321531e-18  
  8.109610578538e+01  ,9.087951321531e-18  
  8.128305161640e+01  ,9.087951321531e-18  
  8.147042840208e+01  ,9.087951321531e-18  
  8.165823713585e+01  ,9.087951321531e-18  
  8.184647881347e+01  ,9.087951321531e-18  
  8.203515443297e+01  ,9.087951321531e-18  
  8.222426499470e+01  ,9.087951321531e-18  
  8.241381150129e+01  ,9.087951321531e-18  
  8.260379495771e+01  ,9.087951321531e-18  
  8.279421637123e+01  ,9.087951321531e-18  
  8.298507675143e+01  ,9.087951321531e-18  
  8.317637711026e+01  ,9.087951321531e-18  
  8.336811846195e+01  ,9.087951321531e-18  
  8.356030182312e+01  ,9.087951321531e-18  
  8.375292821268e+01  ,9.087951321531e-18  
  8.394599865193e+01  ,9.087951321531e-18  
  8.413951416451e+01  ,9.087951321531e-18  
  8.433347577642e+01  ,9.087951321531e-18  
  8.452788451602e+01  ,9.087951321531e-18  
  8.472274141405e+01  ,9.087951321531e-18  
  8.491804750362e+01  ,9.087951321531e-18  
  8.511380382023e+01  ,9.087951321531e-18  
  8.531001140175e+01  ,9.087951321531e-18  
  8.550667128846e+01  ,9.087951321531e-18  
  8.570378452303e+01  ,9.087951321531e-18  
  8.590135215053e+01  ,9.087951321531e-18  
  8.609937521845e+01  ,9.087951321531e-18  
  8.629785477669e+01  ,9.087951321531e-18  
  8.649679187756e+01  ,9.087951321531e-18  
  8.669618757581e+01  ,9.087951321531e-18  
  8.689604292862e+01  ,9.087951321531e-18  
  8.709635899560e+01  ,9.087951321531e-18  
  8.729713683880e+01  ,9.087951321531e-18  
  8.749837752273e+01  ,9.087951321531e-18  
  8.770008211435e+01  ,9.087951321531e-18  
  8.790225168308e+01  ,9.087951321531e-18  
  8.810488730079e+01  ,9.087951321531e-18  
  8.830799004185e+01  ,9.087951321531e-18  
  8.851156098307e+01  ,9.087951321531e-18  
  8.871560120379e+01  ,9.087951321531e-18  
  8.892011178579e+01  ,9.087951321531e-18  
  8.912509381337e+01  ,9.087951321531e-18  
  8.933054837332e+01  ,9.087951321531e-18  
  8.953647655495e+01  ,9.087951321531e-18  
  8.974287945007e+01  ,9.087951321531e-18  
  8.994975815299e+01  ,9.087951321531e-18  
  9.015711376059e+01  ,9.087951321531e-18  
  9.036494737222e+01  ,9.087951321531e-18  
  9.057326008981e+01  ,9.087951321531e-18  
  9.078205301781e+01  ,9.087951321531e-18  
  9.099132726322e+01  ,9.087951321531e-18  
  9.120108393558e+01  ,9.087951321531e-18  
  9.141132414702e+01  ,9.087951321531e-18  
  9.162204901219e+01  ,9.087951321531e-18  
  9.183325964835e+01  ,9.087951321531e-18  
  9.204495717531e+01  ,9.087951321531e-18  
  9.225714271547e+01  ,9.087951321531e-18  
  9.246981739381e+01  ,9.087951321531e-18  
  9.268298233793e+01  ,9.087951321531e-18  
  9.289663867798e+01  ,9.087951321531e-18  
  9.311078754677e+01  ,9.087951321531e-18  
  9.332543007969e+01  ,9.087951321531e-18  
  9.354056741475e+01  ,9.087951321531e-18  
  9.375620069258e+01  ,9.087951321531e-18  
  9.397233105645e+01  ,9.087951321531e-18  
  9.418895965227e+01  ,9.087951321531e-18  
  9.440608762858e+01  ,9.087951321531e-18  
  9.462371613657e+01  ,9.087951321531e-18  
  9.484184633008e+01  ,9.087951321531e-18  
  9.506047936562e+01  ,9.087951321531e-18  
  9.527961640236e+01  ,9.087951321531e-18  
  9.549925860213e+01  ,9.087951321531e-18  
  9.571940712947e+01  ,9.087951321531e-18  
  9.594006315158e+01  ,9.087951321531e-18  
  9.616122783836e+01  ,9.087951321531e-18  
  9.638290236239e+01  ,9.087951321531e-18  
  9.660508789897e+01  ,9.087951321531e-18  
  9.682778562611e+01  ,9.087951321531e-18  
  9.705099672454e+01  ,9.087951321531e-18  
  9.727472237769e+01  ,9.087951321531e-18  
  9.749896377173e+01  ,9.087951321531e-18  
  9.772372209557e+01  ,9.087951321531e-18  
  9.794899854086e+01  ,9.087951321531e-18  
  9.817479430199e+01  ,9.087951321531e-18  
  9.840111057610e+01  ,9.087951321531e-18  
  9.862794856311e+01  ,9.087951321531e-18  
  9.885530946568e+01  ,9.087951321531e-18  
  9.908319448927e+01  ,9.087951321531e-18  
  9.931160484208e+01  ,9.087951321531e-18  
  9.954054173514e+01  ,9.087951321531e-18  
  9.977000638224e+01  ,9.087951321531e-18  
  9.999999999999e+01  ,9.087951321531e-18  
  1.002305238078e+02  ,9.087951321531e-18  
  1.004615790278e+02  ,9.087951321531e-18  
  1.006931668852e+02  ,9.087951321531e-18  
  1.009252886077e+02  ,9.087951321531e-18  
  1.011579454260e+02  ,9.087951321531e-18  
  1.013911385737e+02  ,9.087951321531e-18  
  1.016248692871e+02  ,9.087951321531e-18  
  1.018591388054e+02  ,9.087951321531e-18  
  1.020939483708e+02  ,9.087951321531e-18  
  1.023292992281e+02  ,9.087951321531e-18  
  1.025651926251e+02  ,9.087951321531e-18  
  1.028016298126e+02  ,9.087951321531e-18  
  1.030386120442e+02  ,9.087951321531e-18  
  1.032761405761e+02  ,9.087951321531e-18  
  1.035142166679e+02  ,9.087951321531e-18  
  1.037528415818e+02  ,9.087951321531e-18  
  1.039920165829e+02  ,9.087951321531e-18  
  1.042317429393e+02  ,9.087951321531e-18  
  1.044720219221e+02  ,9.087951321531e-18  
  1.047128548051e+02  ,9.087951321531e-18  
  1.049542428652e+02  ,9.087951321531e-18  
  1.051961873823e+02  ,9.087951321531e-18  
  1.054386896391e+02  ,9.087951321531e-18  
  1.056817509214e+02  ,9.087951321531e-18  
  1.059253725177e+02  ,9.087951321531e-18  
  1.061695557199e+02  ,9.087951321531e-18  
  1.064143018224e+02  ,9.087951321531e-18  
  1.066596121230e+02  ,9.087951321531e-18  
  1.069054879223e+02  ,9.087951321531e-18  
  1.071519305237e+02  ,9.087951321531e-18  
  1.073989412341e+02  ,9.087951321531e-18  
  1.076465213630e+02  ,9.087951321531e-18  
  1.078946722230e+02  ,9.087951321531e-18  
  1.081433951298e+02  ,9.087951321531e-18  
  1.083926914021e+02  ,9.087951321531e-18  
  1.086425623617e+02  ,9.087951321531e-18  
  1.088930093333e+02  ,9.087951321531e-18  
  1.091440336449e+02  ,9.087951321531e-18  
  1.093956366272e+02  ,9.087951321531e-18  
  1.096478196143e+02  ,9.087951321531e-18  
  1.099005839432e+02  ,9.087951321531e-18  
  1.101539309541e+02  ,9.087951321531e-18  
  1.104078619902e+02  ,9.087951321531e-18  
  1.106623783978e+02  ,9.087951321531e-18  
  1.109174815262e+02  ,9.087951321531e-18  
  1.111731727281e+02  ,9.087951321531e-18  
  1.114294533592e+02  ,9.087951321531e-18  
  1.116863247780e+02  ,9.087951321531e-18  
  1.119437883467e+02  ,9.087951321531e-18  
  1.122018454302e+02  ,9.087951321531e-18  
  1.124604973967e+02  ,9.087951321531e-18  
  1.127197456175e+02  ,9.087951321531e-18  
  1.129795914673e+02  ,9.087951321531e-18  
  1.132400363235e+02  ,9.087951321531e-18  
  1.135010815672e+02  ,9.087951321531e-18  
  1.137627285823e+02  ,9.087951321531e-18  
  1.140249787561e+02  ,9.087951321531e-18  
  1.142878334790e+02  ,9.087951321531e-18  
  1.145512941445e+02  ,9.087951321531e-18  
  1.148153621497e+02  ,9.087951321531e-18  
  1.150800388944e+02  ,9.087951321531e-18  
  1.153453257821e+02  ,9.087951321531e-18  
  1.156112242192e+02  ,9.087951321531e-18  
  1.158777356155e+02  ,9.087951321531e-18  
  1.161448613840e+02  ,9.087951321531e-18  
  1.164126029410e+02  ,9.087951321531e-18  
  1.166809617061e+02  ,9.087951321531e-18  
  1.169499391020e+02  ,9.087951321531e-18  
  1.172195365548e+02  ,9.087951321531e-18  
  1.174897554939e+02  ,9.087951321531e-18  
  1.177605973521e+02  ,9.087951321531e-18  
  1.180320635652e+02  ,9.087951321531e-18  
  1.183041555725e+02  ,9.087951321531e-18  
  1.185768748167e+02  ,9.087951321531e-18  
  1.188502227437e+02  ,9.087951321531e-18  
  1.191242008027e+02  ,9.087951321531e-18  
  1.193988104464e+02  ,9.087951321531e-18  
  1.196740531307e+02  ,9.087951321531e-18  
  1.199499303149e+02  ,9.087951321531e-18  
  1.202264434617e+02  ,9.087951321531e-18  
  1.205035940372e+02  ,9.087951321531e-18  
  1.207813835107e+02  ,9.087951321531e-18  
  1.210598133550e+02  ,9.087951321531e-18  
  1.213388850465e+02  ,9.087951321531e-18  
  1.216186000646e+02  ,9.087951321531e-18  
  1.218989598925e+02  ,9.087951321531e-18  
  1.221799660165e+02  ,9.087951321531e-18  
  1.224616199265e+02  ,9.087951321531e-18  
  1.227439231158e+02  ,9.087951321531e-18  
  1.230268770812e+02  ,9.087951321531e-18  
  1.233104833229e+02  ,9.087951321531e-18  
  1.235947433444e+02  ,9.087951321531e-18  
  1.238796586530e+02  ,9.087951321531e-18  
  1.241652307592e+02  ,9.087951321531e-18  
  1.244514611771e+02  ,9.087951321531e-18  
  1.247383514243e+02  ,9.087951321531e-18  
  1.250259030218e+02  ,9.087951321531e-18  
  1.253141174941e+02  ,9.087951321531e-18  
  1.256029963695e+02  ,9.087951321531e-18  
  1.258925411794e+02  ,9.087951321531e-18  
  1.261827534591e+02  ,9.087951321531e-18  
  1.264736347471e+02  ,9.087951321531e-18  
  1.267651865858e+02  ,9.087951321531e-18  
  1.270574105208e+02  ,9.087951321531e-18  
  1.273503081017e+02  ,9.087951321531e-18  
  1.276438808811e+02  ,9.087951321531e-18  
  1.279381304157e+02  ,9.087951321531e-18  
  1.282330582656e+02  ,9.087951321531e-18  
  1.285286659943e+02  ,9.087951321531e-18  
  1.288249551693e+02  ,9.087951321531e-18  
  1.291219273613e+02  ,9.087951321531e-18  
  1.294195841450e+02  ,9.087951321531e-18  
  1.297179270984e+02  ,9.087951321531e-18  
  1.300169578033e+02  ,9.087951321531e-18  
  1.303166778452e+02  ,9.087951321531e-18  
  1.306170888132e+02  ,9.087951321531e-18  
  1.309181922999e+02  ,9.087951321531e-18  
  1.312199899019e+02  ,9.087951321531e-18  
  1.315224832192e+02  ,9.087951321531e-18  
  1.318256738556e+02  ,9.087951321531e-18  
  1.321295634186e+02  ,9.087951321531e-18  
  1.324341535195e+02  ,9.087951321531e-18  
  1.327394457730e+02  ,9.087951321531e-18  
  1.330454417978e+02  ,9.087951321531e-18  
  1.333521432163e+02  ,9.087951321531e-18  
  1.336595516546e+02  ,9.087951321531e-18  
  1.339676687426e+02  ,9.087951321531e-18  
  1.342764961138e+02  ,9.087951321531e-18  
  1.345860354056e+02  ,9.087951321531e-18  
  1.348962882592e+02  ,9.087951321531e-18  
  1.352072563194e+02  ,9.087951321531e-18  
  1.355189412351e+02  ,9.087951321531e-18  
  1.358313446587e+02  ,9.087951321531e-18  
  1.361444682466e+02  ,9.087951321531e-18  
  1.364583136589e+02  ,9.087951321531e-18  
  1.367728825596e+02  ,9.087951321531e-18  
  1.370881766165e+02  ,9.087951321531e-18  
  1.374041975012e+02  ,9.087951321531e-18  
  1.377209468894e+02  ,9.087951321531e-18  
  1.380384264603e+02  ,9.087951321531e-18  
  1.383566378972e+02  ,9.087951321531e-18  
  1.386755828872e+02  ,9.087951321531e-18  
  1.389952631213e+02  ,9.087951321531e-18  
  1.393156802945e+02  ,9.087951321531e-18  
  1.396368361056e+02  ,9.087951321531e-18  
  1.399587322572e+02  ,9.087951321531e-18  
  1.402813704562e+02  ,9.087951321531e-18  
  1.406047524130e+02  ,9.087951321531e-18  
  1.409288798422e+02  ,9.087951321531e-18  
  1.412537544623e+02  ,9.087951321531e-18  
  1.415793779957e+02  ,9.087951321531e-18  
  1.419057521689e+02  ,9.087951321531e-18  
  1.422328787123e+02  ,9.087951321531e-18  
  1.425607593602e+02  ,9.087951321531e-18  
  1.428893958511e+02  ,9.087951321531e-18  
  1.432187899273e+02  ,9.087951321531e-18  
  1.435489433353e+02  ,9.087951321531e-18  
  1.438798578256e+02  ,9.087951321531e-18  
  1.442115351525e+02  ,9.087951321531e-18  
  1.445439770746e+02  ,9.087951321531e-18  
  1.448771853545e+02  ,9.087951321531e-18  
  1.452111617588e+02  ,9.087951321531e-18  
  1.455459080582e+02  ,9.087951321531e-18  
  1.458814260275e+02  ,9.087951321531e-18  
  1.462177174457e+02  ,9.087951321531e-18  
  1.465547840956e+02  ,9.087951321531e-18  
  1.468926277644e+02  ,9.087951321531e-18  
  1.472312502433e+02  ,9.087951321531e-18  
  1.475706533276e+02  ,9.087951321531e-18  
  1.479108388168e+02  ,9.087951321531e-18  
  1.482518085146e+02  ,9.087951321531e-18  
  1.485935642287e+02  ,9.087951321531e-18  
  1.489361077711e+02  ,9.087951321531e-18  
  1.492794409579e+02  ,9.087951321531e-18  
  1.496235656094e+02  ,9.087951321531e-18  
  1.499684835502e+02  ,9.087951321531e-18  
  1.503141966090e+02  ,9.087951321531e-18  
  1.506607066187e+02  ,9.087951321531e-18  
  1.510080154164e+02  ,9.087951321531e-18  
  1.513561248436e+02  ,9.087951321531e-18  
  1.517050367459e+02  ,9.087951321531e-18  
  1.520547529732e+02  ,9.087951321531e-18  
  1.524052753797e+02  ,9.087951321531e-18  
  1.527566058238e+02  ,9.087951321531e-18  
  1.531087461682e+02  ,9.087951321531e-18  
  1.534616982799e+02  ,9.087951321531e-18  
  1.538154640303e+02  ,9.087951321531e-18  
  1.541700452949e+02  ,9.087951321531e-18  
  1.545254439538e+02  ,9.087951321531e-18  
  1.548816618912e+02  ,9.087951321531e-18  
  1.552387009958e+02  ,9.087951321531e-18  
  1.555965631605e+02  ,9.087951321531e-18  
  1.559552502827e+02  ,9.087951321531e-18  
  1.563147642641e+02  ,9.087951321531e-18  
  1.566751070108e+02  ,9.087951321531e-18  
  1.570362804333e+02  ,9.087951321531e-18  
  1.573982864466e+02  ,9.087951321531e-18  
  1.577611269699e+02  ,9.087951321531e-18  
  1.581248039270e+02  ,9.087951321531e-18  
  1.584893192461e+02  ,9.087951321531e-18  
  1.588546748598e+02  ,9.087951321531e-18  
  1.592208727051e+02  ,9.087951321531e-18  
  1.595879147237e+02  ,9.087951321531e-18  
  1.599558028614e+02  ,9.087951321531e-18  
  1.603245390690e+02  ,9.087951321531e-18  
  1.606941253013e+02  ,9.087951321531e-18  
  1.610645635178e+02  ,9.087951321531e-18  
  1.614358556826e+02  ,9.087951321531e-18  
  1.618080037643e+02  ,9.087951321531e-18  
  1.621810097359e+02  ,9.087951321531e-18  
  1.625548755750e+02  ,9.087951321531e-18  
  1.629296032640e+02  ,9.087951321531e-18  
  1.633051947894e+02  ,9.087951321531e-18  
  1.636816521428e+02  ,9.087951321531e-18  
  1.640589773199e+02  ,9.087951321531e-18  
  1.644371723215e+02  ,9.087951321531e-18  
  1.648162391525e+02  ,9.087951321531e-18  
  1.651961798229e+02  ,9.087951321531e-18  
  1.655769963469e+02  ,9.087951321531e-18  
  1.659586907437e+02  ,9.087951321531e-18  
  1.663412650370e+02  ,9.087951321531e-18  
  1.667247212551e+02  ,9.087951321531e-18  
  1.671090614311e+02  ,9.087951321531e-18  
  1.674942876026e+02  ,9.087951321531e-18  
  1.678804018122e+02  ,9.087951321531e-18  
  1.682674061070e+02  ,9.087951321531e-18  
  1.686553025389e+02  ,9.087951321531e-18  
  1.690440931643e+02  ,9.087951321531e-18  
  1.694337800447e+02  ,9.087951321531e-18  
  1.698243652462e+02  ,9.087951321531e-18  
  1.702158508395e+02  ,9.087951321531e-18  
  1.706082389003e+02  ,9.087951321531e-18  
  1.710015315090e+02  ,9.087951321531e-18  
  1.713957307508e+02  ,9.087951321531e-18  
  1.717908387157e+02  ,9.087951321531e-18  
  1.721868574986e+02  ,9.087951321531e-18  
  1.725837891990e+02  ,9.087951321531e-18  
  1.729816359215e+02  ,9.087951321531e-18  
  1.733803997754e+02  ,9.087951321531e-18  
  1.737800828749e+02  ,9.087951321531e-18  
  1.741806873391e+02  ,9.087951321531e-18  
  1.745822152920e+02  ,9.087951321531e-18  
  1.749846688624e+02  ,9.087951321531e-18  
  1.753880501842e+02  ,9.087951321531e-18  
  1.757923613958e+02  ,9.087951321531e-18  
  1.761976046411e+02  ,9.087951321531e-18  
  1.766037820686e+02  ,9.087951321531e-18  
  1.770108958317e+02  ,9.087951321531e-18  
  1.774189480890e+02  ,9.087951321531e-18  
  1.778279410039e+02  ,9.087951321531e-18  
  1.782378767448e+02  ,9.087951321531e-18  
  1.786487574852e+02  ,9.087951321531e-18  
  1.790605854035e+02  ,9.087951321531e-18  
  1.794733626832e+02  ,9.087951321531e-18  
  1.798870915129e+02  ,9.087951321531e-18  
  1.803017740859e+02  ,9.087951321531e-18  
  1.807174126011e+02  ,9.087951321531e-18  
  1.811340092619e+02  ,9.087951321531e-18  
  1.815515662773e+02  ,9.087951321531e-18  
  1.819700858610e+02  ,9.087951321531e-18  
  1.823895702319e+02  ,9.087951321531e-18  
  1.828100216143e+02  ,9.087951321531e-18  
  1.832314422371e+02  ,9.087951321531e-18  
  1.836538343348e+02  ,9.087951321531e-18  
  1.840772001469e+02  ,9.087951321531e-18  
  1.845015419179e+02  ,9.087951321531e-18  
  1.849268618978e+02  ,9.087951321531e-18  
  1.853531623415e+02  ,9.087951321531e-18  
  1.857804455091e+02  ,9.087951321531e-18  
  1.862087136663e+02  ,9.087951321531e-18  
  1.866379690834e+02  ,9.087951321531e-18  
  1.870682140366e+02  ,9.087951321531e-18  
  1.874994508067e+02  ,9.087951321531e-18  
  1.879316816803e+02  ,9.087951321531e-18  
  1.883649089490e+02  ,9.087951321531e-18  
  1.887991349096e+02  ,9.087951321531e-18  
  1.892343618645e+02  ,9.087951321531e-18  
  1.896705921211e+02  ,9.087951321531e-18  
  1.901078279923e+02  ,9.087951321531e-18  
  1.905460717963e+02  ,9.087951321531e-18  
  1.909853258566e+02  ,9.087951321531e-18  
  1.914255925021e+02  ,9.087951321531e-18  
  1.918668740670e+02  ,9.087951321531e-18  
  1.923091728910e+02  ,9.087951321531e-18  
  1.927524913191e+02  ,9.087951321531e-18  
  1.931968317017e+02  ,9.087951321531e-18  
  1.936421963946e+02  ,9.087951321531e-18  
  1.940885877593e+02  ,9.087951321531e-18  
  1.945360081622e+02  ,9.087951321531e-18  
  1.949844599758e+02  ,9.087951321531e-18  
  1.954339455775e+02  ,9.087951321531e-18  
  1.958844673506e+02  ,9.087951321531e-18  
  1.963360276836e+02  ,9.087951321531e-18  
  1.967886289707e+02  ,9.087951321531e-18  
  1.972422736115e+02  ,9.087951321531e-18  
  1.976969640112e+02  ,9.087951321531e-18  
  1.981527025805e+02  ,9.087951321531e-18  
  1.986094917357e+02  ,9.087951321531e-18  
  1.990673338987e+02  ,9.087951321531e-18  
  1.995262314969e+02  ,9.087951321531e-18  
  1.999861869632e+02  ,9.087951321531e-18  
