  Frequency            , sqrt(ntot(onoise))   
  2.831391995799e+02  ,3.014622915313e-09  
  2.837919028441e+02  ,3.014622915313e-09  
  2.844461107448e+02  ,3.014622915313e-09  
  2.851018267504e+02  ,3.014622915313e-09  
  2.857590543375e+02  ,3.014622915313e-09  
  2.864177969906e+02  ,3.014622915313e-09  
  2.870780582024e+02  ,3.014622915313e-09  
  2.877398414735e+02  ,3.014622915313e-09  
  2.884031503126e+02  ,3.014622915313e-09  
  2.890679882365e+02  ,3.014622915313e-09  
  2.897343587701e+02  ,3.014622915313e-09  
  2.904022654464e+02  ,3.014622915313e-09  
  2.910717118066e+02  ,3.014622915313e-09  
  2.917427014001e+02  ,3.014622915313e-09  
  2.924152377843e+02  ,3.014622915313e-09  
  2.930893245250e+02  ,3.014622915313e-09  
  2.937649651961e+02  ,3.014622915313e-09  
  2.944421633798e+02  ,3.014622915313e-09  
  2.951209226666e+02  ,3.014622915313e-09  
  2.958012466551e+02  ,3.014622915313e-09  
  2.964831389524e+02  ,3.014622915313e-09  
  2.971666031738e+02  ,3.014622915313e-09  
  2.978516429429e+02  ,3.014622915313e-09  
  2.985382618918e+02  ,3.014622915313e-09  
  2.992264636608e+02  ,3.014622915313e-09  
  2.999162518987e+02  ,3.014622915313e-09  
  3.006076302628e+02  ,3.014622915313e-09  
  3.013006024186e+02  ,3.014622915313e-09  
  3.019951720402e+02  ,3.014622915313e-09  
  3.026913428101e+02  ,3.014622915313e-09  
  3.033891184194e+02  ,3.014622915313e-09  
  3.040885025676e+02  ,3.014622915313e-09  
  3.047894989628e+02  ,3.014622915313e-09  
  3.054921113215e+02  ,3.014622915313e-09  
  3.061963433690e+02  ,3.014622915313e-09  
  3.069021988391e+02  ,3.014622915313e-09  
  3.076096814740e+02  ,3.014622915313e-09  
  3.083187950249e+02  ,3.014622915313e-09  
  3.090295432513e+02  ,3.014622915313e-09  
  3.097419299216e+02  ,3.014622915313e-09  
  3.104559588128e+02  ,3.014622915313e-09  
  3.111716337106e+02  ,3.014622915313e-09  
  3.118889584094e+02  ,3.014622915313e-09  
  3.126079367124e+02  ,3.014622915313e-09  
  3.133285724315e+02  ,3.014622915313e-09  
  3.140508693876e+02  ,3.014622915313e-09  
  3.147748314101e+02  ,3.014622915313e-09  
  3.155004623374e+02  ,3.014622915313e-09  
  3.162277660168e+02  ,3.014622915313e-09  
  3.169567463043e+02  ,3.014622915313e-09  
  3.176874070649e+02  ,3.014622915313e-09  
  3.184197521726e+02  ,3.014622915313e-09  
  3.191537855100e+02  ,3.014622915313e-09  
  3.198895109691e+02  ,3.014622915313e-09  
  3.206269324505e+02  ,3.014622915313e-09  
  3.213660538640e+02  ,3.014622915313e-09  
  3.221068791283e+02  ,3.014622915313e-09  
  3.228494121712e+02  ,3.014622915313e-09  
  3.235936569296e+02  ,3.014622915313e-09  
  3.243396173493e+02  ,3.014622915313e-09  
  3.250872973854e+02  ,3.014622915313e-09  
  3.258367010020e+02  ,3.014622915313e-09  
  3.265878321723e+02  ,3.014622915313e-09  
  3.273406948788e+02  ,3.014622915313e-09  
  3.280952931131e+02  ,3.014622915313e-09  
  3.288516308759e+02  ,3.014622915313e-09  
  3.296097121774e+02  ,3.014622915313e-09  
  3.303695410368e+02  ,3.014622915313e-09  
  3.311311214825e+02  ,3.014622915313e-09  
  3.318944575526e+02  ,3.014622915313e-09  
  3.326595532940e+02  ,3.014622915313e-09  
  3.334264127632e+02  ,3.014622915313e-09  
  3.341950400261e+02  ,3.014622915313e-09  
  3.349654391578e+02  ,3.014622915313e-09  
  3.357376142429e+02  ,3.014622915313e-09  
  3.365115693754e+02  ,3.014622915313e-09  
  3.372873086588e+02  ,3.014622915313e-09  
  3.380648362059e+02  ,3.014622915313e-09  
  3.388441561392e+02  ,3.014622915313e-09  
  3.396252725904e+02  ,3.014622915313e-09  
  3.404081897010e+02  ,3.014622915313e-09  
  3.411929116219e+02  ,3.014622915313e-09  
  3.419794425137e+02  ,3.014622915313e-09  
  3.427677865464e+02  ,3.014622915313e-09  
  3.435579478998e+02  ,3.014622915313e-09  
  3.443499307633e+02  ,3.014622915313e-09  
  3.451437393358e+02  ,3.014622915313e-09  
  3.459393778261e+02  ,3.014622915313e-09  
  3.467368504525e+02  ,3.014622915313e-09  
  3.475361614432e+02  ,3.014622915313e-09  
  3.483373150360e+02  ,3.014622915313e-09  
  3.491403154785e+02  ,3.014622915313e-09  
  3.499451670283e+02  ,3.014622915313e-09  
  3.507518739525e+02  ,3.014622915313e-09  
  3.515604405282e+02  ,3.014622915313e-09  
  3.523708710424e+02  ,3.014622915313e-09  
  3.531831697919e+02  ,3.014622915313e-09  
  3.539973410834e+02  ,3.014622915313e-09  
  3.548133892335e+02  ,3.014622915313e-09  
  3.556313185689e+02  ,3.014622915313e-09  
  3.564511334262e+02  ,3.014622915313e-09  
  3.572728381519e+02  ,3.014622915313e-09  
  3.580964371026e+02  ,3.014622915313e-09  
  3.589219346450e+02  ,3.014622915313e-09  
  3.597493351557e+02  ,3.014622915313e-09  
  3.605786430216e+02  ,3.014622915313e-09  
  3.614098626396e+02  ,3.014622915313e-09  
  3.622429984166e+02  ,3.014622915313e-09  
  3.630780547701e+02  ,3.014622915313e-09  
  3.639150361272e+02  ,3.014622915313e-09  
  3.647539469256e+02  ,3.014622915313e-09  
  3.655947916131e+02  ,3.014622915313e-09  
  3.664375746478e+02  ,3.014622915313e-09  
  3.672823004980e+02  ,3.014622915313e-09  
  3.681289736425e+02  ,3.014622915313e-09  
  3.689775985701e+02  ,3.014622915313e-09  
  3.698281797802e+02  ,3.014622915313e-09  
  3.706807217825e+02  ,3.014622915313e-09  
  3.715352290971e+02  ,3.014622915313e-09  
  3.723917062545e+02  ,3.014622915313e-09  
  3.732501577957e+02  ,3.014622915313e-09  
  3.741105882720e+02  ,3.014622915313e-09  
  3.749730022454e+02  ,3.014622915313e-09  
  3.758374042884e+02  ,3.014622915313e-09  
  3.767037989839e+02  ,3.014622915313e-09  
  3.775721909254e+02  ,3.014622915313e-09  
  3.784425847170e+02  ,3.014622915313e-09  
  3.793149849736e+02  ,3.014622915313e-09  
  3.801893963205e+02  ,3.014622915313e-09  
  3.810658233937e+02  ,3.014622915313e-09  
  3.819442708400e+02  ,3.014622915313e-09  
  3.828247433168e+02  ,3.014622915313e-09  
  3.837072454922e+02  ,3.014622915313e-09  
  3.845917820453e+02  ,3.014622915313e-09  
  3.854783576657e+02  ,3.014622915313e-09  
  3.863669770540e+02  ,3.014622915313e-09  
  3.872576449216e+02  ,3.014622915313e-09  
  3.881503659906e+02  ,3.014622915313e-09  
  3.890451449942e+02  ,3.014622915313e-09  
  3.899419866765e+02  ,3.014622915313e-09  
  3.908408957923e+02  ,3.014622915313e-09  
  3.917418771077e+02  ,3.014622915313e-09  
  3.926449353995e+02  ,3.014622915313e-09  
  3.935500754557e+02  ,3.014622915313e-09  
  3.944573020752e+02  ,3.014622915313e-09  
  3.953666200681e+02  ,3.014622915313e-09  
  3.962780342554e+02  ,3.014622915313e-09  
  3.971915494694e+02  ,3.014622915313e-09  
  3.981071705534e+02  ,3.014622915313e-09  
  3.990249023621e+02  ,3.014622915313e-09  
  3.999447497610e+02  ,3.014622915313e-09  
  4.008667176272e+02  ,3.014622915313e-09  
  4.017908108489e+02  ,3.014622915313e-09  
  4.027170343254e+02  ,3.014622915313e-09  
  4.036453929675e+02  ,3.014622915313e-09  
  4.045758916974e+02  ,3.014622915313e-09  
  4.055085354483e+02  ,3.014622915313e-09  
  4.064433291652e+02  ,3.014622915313e-09  
  4.073802778041e+02  ,3.014622915313e-09  
  4.083193863326e+02  ,3.014622915313e-09  
  4.092606597300e+02  ,3.014622915313e-09  
  4.102041029865e+02  ,3.014622915313e-09  
  4.111497211045e+02  ,3.014622915313e-09  
  4.120975190973e+02  ,3.014622915313e-09  
  4.130475019901e+02  ,3.014622915313e-09  
  4.139996748197e+02  ,3.014622915313e-09  
  4.149540426343e+02  ,3.014622915313e-09  
  4.159106104940e+02  ,3.014622915313e-09  
  4.168693834703e+02  ,3.014622915313e-09  
  4.178303666466e+02  ,3.014622915313e-09  
  4.187935651179e+02  ,3.014622915313e-09  
  4.197589839909e+02  ,3.014622915313e-09  
  4.207266283844e+02  ,3.014622915313e-09  
  4.216965034285e+02  ,3.014622915313e-09  
  4.226686142655e+02  ,3.014622915313e-09  
  4.236429660495e+02  ,3.014622915313e-09  
  4.246195639463e+02  ,3.014622915313e-09  
  4.255984131337e+02  ,3.014622915313e-09  
  4.265795188015e+02  ,3.014622915313e-09  
  4.275628861515e+02  ,3.014622915313e-09  
  4.285485203974e+02  ,3.014622915313e-09  
  4.295364267648e+02  ,3.014622915313e-09  
  4.305266104916e+02  ,3.014622915313e-09  
  4.315190768277e+02  ,3.014622915313e-09  
  4.325138310349e+02  ,3.014622915313e-09  
  4.335108783875e+02  ,3.014622915313e-09  
  4.345102241715e+02  ,3.014622915313e-09  
  4.355118736855e+02  ,3.014622915313e-09  
  4.365158322401e+02  ,3.014622915313e-09  
  4.375221051582e+02  ,3.014622915313e-09  
  4.385306977749e+02  ,3.014622915313e-09  
  4.395416154378e+02  ,3.014622915313e-09  
  4.405548635065e+02  ,3.014622915313e-09  
  4.415704473532e+02  ,3.014622915313e-09  
  4.425883723626e+02  ,3.014622915313e-09  
  4.436086439314e+02  ,3.014622915313e-09  
  4.446312674690e+02  ,3.014622915313e-09  
  4.456562483974e+02  ,3.014622915313e-09  
  4.466835921509e+02  ,3.014622915313e-09  
  4.477133041763e+02  ,3.014622915313e-09  
  4.487453899331e+02  ,3.014622915313e-09  
  4.497798548932e+02  ,3.014622915313e-09  
  4.508167045414e+02  ,3.014622915313e-09  
  4.518559443749e+02  ,3.014622915313e-09  
  4.528975799036e+02  ,3.014622915313e-09  
  4.539416166501e+02  ,3.014622915313e-09  
  4.549880601500e+02  ,3.014622915313e-09  
  4.560369159512e+02  ,3.014622915313e-09  
  4.570881896148e+02  ,3.014622915313e-09  
  4.581418867145e+02  ,3.014622915313e-09  
  4.591980128368e+02  ,3.014622915313e-09  
  4.602565735813e+02  ,3.014622915313e-09  
  4.613175745603e+02  ,3.014622915313e-09  
  4.623810213992e+02  ,3.014622915313e-09  
  4.634469197362e+02  ,3.014622915313e-09  
  4.645152752227e+02  ,3.014622915313e-09  
  4.655860935229e+02  ,3.014622915313e-09  
  4.666593803142e+02  ,3.014622915313e-09  
  4.677351412871e+02  ,3.014622915313e-09  
  4.688133821452e+02  ,3.014622915313e-09  
  4.698941086051e+02  ,3.014622915313e-09  
  4.709773263969e+02  ,3.014622915313e-09  
  4.720630412635e+02  ,3.014622915313e-09  
  4.731512589614e+02  ,3.014622915313e-09  
  4.742419852602e+02  ,3.014622915313e-09  
  4.753352259427e+02  ,3.014622915313e-09  
  4.764309868053e+02  ,3.014622915313e-09  
  4.775292736576e+02  ,3.014622915313e-09  
  4.786300923226e+02  ,3.014622915313e-09  
  4.797334486366e+02  ,3.014622915313e-09  
  4.808393484497e+02  ,3.014622915313e-09  
  4.819477976251e+02  ,3.014622915313e-09  
  4.830588020397e+02  ,3.014622915313e-09  
  4.841723675840e+02  ,3.014622915313e-09  
  4.852885001621e+02  ,3.014622915313e-09  
  4.864072056914e+02  ,3.014622915313e-09  
  4.875284901033e+02  ,3.014622915313e-09  
  4.886523593428e+02  ,3.014622915313e-09  
  4.897788193684e+02  ,3.014622915313e-09  
  4.909078761525e+02  ,3.014622915313e-09  
  4.920395356814e+02  ,3.014622915313e-09  
  4.931738039549e+02  ,3.014622915313e-09  
  4.943106869868e+02  ,3.014622915313e-09  
  4.954501908047e+02  ,3.014622915313e-09  
  4.965923214503e+02  ,3.014622915313e-09  
  4.977370849789e+02  ,3.014622915313e-09  
  4.988844874599e+02  ,3.014622915313e-09  
  5.000345349769e+02  ,3.014622915313e-09  
  5.011872336272e+02  ,3.014622915313e-09  
  5.023425895223e+02  ,3.014622915313e-09  
  5.035006087878e+02  ,3.014622915313e-09  
  5.046612975635e+02  ,3.014622915313e-09  
  5.058246620030e+02  ,3.014622915313e-09  
  5.069907082746e+02  ,3.014622915313e-09  
  5.081594425605e+02  ,3.014622915313e-09  
  5.093308710571e+02  ,3.014622915313e-09  
  5.105049999753e+02  ,3.014622915313e-09  
  5.116818355402e+02  ,3.014622915313e-09  
  5.128613839913e+02  ,3.014622915313e-09  
  5.140436515824e+02  ,3.014622915313e-09  
  5.152286445817e+02  ,3.014622915313e-09  
  5.164163692720e+02  ,3.014622915313e-09  
  5.176068319505e+02  ,3.014622915313e-09  
  5.188000389289e+02  ,3.014622915313e-09  
  5.199959965334e+02  ,3.014622915313e-09  
  5.211947111050e+02  ,3.014622915313e-09  
  5.223961889990e+02  ,3.014622915313e-09  
  5.236004365857e+02  ,3.014622915313e-09  
  5.248074602497e+02  ,3.014622915313e-09  
  5.260172663906e+02  ,3.014622915313e-09  
  5.272298614227e+02  ,3.014622915313e-09  
  5.284452517751e+02  ,3.014622915313e-09  
  5.296634438916e+02  ,3.014622915313e-09  
  5.308844442309e+02  ,3.014622915313e-09  
  5.321082592667e+02  ,3.014622915313e-09  
  5.333348954875e+02  ,3.014622915313e-09  
  5.345643593969e+02  ,3.014622915313e-09  
  5.357966575133e+02  ,3.014622915313e-09  
  5.370317963702e+02  ,3.014622915313e-09  
  5.382697825162e+02  ,3.014622915313e-09  
  5.395106225150e+02  ,3.014622915313e-09  
  5.407543229455e+02  ,3.014622915313e-09  
  5.420008904015e+02  ,3.014622915313e-09  
  5.432503314924e+02  ,3.014622915313e-09  
  5.445026528423e+02  ,3.014622915313e-09  
  5.457578610912e+02  ,3.014622915313e-09  
  5.470159628939e+02  ,3.014622915313e-09  
  5.482769649208e+02  ,3.014622915313e-09  
  5.495408738575e+02  ,3.014622915313e-09  
  5.508076964053e+02  ,3.014622915313e-09  
  5.520774392807e+02  ,3.014622915313e-09  
  5.533501092157e+02  ,3.014622915313e-09  
  5.546257129578e+02  ,3.014622915313e-09  
  5.559042572703e+02  ,3.014622915313e-09  
  5.571857489318e+02  ,3.014622915313e-09  
  5.584701947367e+02  ,3.014622915313e-09  
  5.597576014950e+02  ,3.014622915313e-09  
  5.610479760324e+02  ,3.014622915313e-09  
  5.623413251903e+02  ,3.014622915313e-09  
  5.636376558259e+02  ,3.014622915313e-09  
  5.649369748122e+02  ,3.014622915313e-09  
  5.662392890382e+02  ,3.014622915313e-09  
  5.675446054085e+02  ,3.014622915313e-09  
  5.688529308438e+02  ,3.014622915313e-09  
  5.701642722807e+02  ,3.014622915313e-09  
  5.714786366718e+02  ,3.014622915313e-09  
  5.727960309857e+02  ,3.014622915313e-09  
  5.741164622072e+02  ,3.014622915313e-09  
  5.754399373371e+02  ,3.014622915313e-09  
  5.767664633922e+02  ,3.014622915313e-09  
  5.780960474056e+02  ,3.014622915313e-09  
  5.794286964268e+02  ,3.014622915313e-09  
  5.807644175212e+02  ,3.014622915313e-09  
  5.821032177708e+02  ,3.014622915313e-09  
  5.834451042737e+02  ,3.014622915313e-09  
  5.847900841444e+02  ,3.014622915313e-09  
  5.861381645139e+02  ,3.014622915313e-09  
  5.874893525297e+02  ,3.014622915313e-09  
  5.888436553555e+02  ,3.014622915313e-09  
  5.902010801718e+02  ,3.014622915313e-09  
  5.915616341754e+02  ,3.014622915313e-09  
  5.929253245799e+02  ,3.014622915313e-09  
  5.942921586155e+02  ,3.014622915313e-09  
  5.956621435289e+02  ,3.014622915313e-09  
  5.970352865837e+02  ,3.014622915313e-09  
  5.984115950602e+02  ,3.014622915313e-09  
  5.997910762554e+02  ,3.014622915313e-09  
  6.011737374832e+02  ,3.014622915313e-09  
  6.025595860743e+02  ,3.014622915313e-09  
  6.039486293763e+02  ,3.014622915313e-09  
  6.053408747538e+02  ,3.014622915313e-09  
  6.067363295884e+02  ,3.014622915313e-09  
  6.081350012786e+02  ,3.014622915313e-09  
  6.095368972401e+02  ,3.014622915313e-09  
  6.109420249055e+02  ,3.014622915313e-09  
  6.123503917247e+02  ,3.014622915313e-09  
  6.137620051647e+02  ,3.014622915313e-09  
  6.151768727098e+02  ,3.014622915313e-09  
  6.165950018614e+02  ,3.014622915313e-09  
  6.180164001383e+02  ,3.014622915313e-09  
  6.194410750767e+02  ,3.014622915313e-09  
  6.208690342300e+02  ,3.014622915313e-09  
  6.223002851691e+02  ,3.014622915313e-09  
  6.237348354823e+02  ,3.014622915313e-09  
  6.251726927756e+02  ,3.014622915313e-09  
  6.266138646722e+02  ,3.014622915313e-09  
  6.280583588132e+02  ,3.014622915313e-09  
  6.295061828571e+02  ,3.014622915313e-09  
  6.309573444801e+02  ,3.014622915313e-09  
  6.324118513761e+02  ,3.014622915313e-09  
  6.338697112568e+02  ,3.014622915313e-09  
  6.353309318516e+02  ,3.014622915313e-09  
  6.367955209078e+02  ,3.014622915313e-09  
  6.382634861905e+02  ,3.014622915313e-09  
  6.397348354826e+02  ,3.014622915313e-09  
  6.412095765851e+02  ,3.014622915313e-09  
  6.426877173169e+02  ,3.014622915313e-09  
  6.441692655151e+02  ,3.014622915313e-09  
  6.456542290346e+02  ,3.014622915313e-09  
  6.471426157485e+02  ,3.014622915313e-09  
  6.486344335481e+02  ,3.014622915313e-09  
  6.501296903430e+02  ,3.014622915313e-09  
  6.516283940607e+02  ,3.014622915313e-09  
  6.531305526474e+02  ,3.014622915313e-09  
  6.546361740672e+02  ,3.014622915313e-09  
  6.561452663028e+02  ,3.014622915313e-09  
  6.576578373553e+02  ,3.014622915313e-09  
  6.591738952442e+02  ,3.014622915313e-09  
  6.606934480075e+02  ,3.014622915313e-09  
  6.622165037017e+02  ,3.014622915313e-09  
  6.637430704018e+02  ,3.014622915313e-09  
  6.652731562016e+02  ,3.014622915313e-09  
  6.668067692135e+02  ,3.014622915313e-09  
  6.683439175685e+02  ,3.014622915313e-09  
  6.698846094164e+02  ,3.014622915313e-09  
  6.714288529258e+02  ,3.014622915313e-09  
  6.729766562842e+02  ,3.014622915313e-09  
  6.745280276978e+02  ,3.014622915313e-09  
  6.760829753919e+02  ,3.014622915313e-09  
  6.776415076106e+02  ,3.014622915313e-09  
  6.792036326171e+02  ,3.014622915313e-09  
  6.807693586936e+02  ,3.014622915313e-09  
  6.823386941416e+02  ,3.014622915313e-09  
  6.839116472813e+02  ,3.014622915313e-09  
  6.854882264526e+02  ,3.014622915313e-09  
  6.870684400141e+02  ,3.014622915313e-09  
  6.886522963442e+02  ,3.014622915313e-09  
  6.902398038401e+02  ,3.014622915313e-09  
  6.918309709188e+02  ,3.014622915313e-09  
  6.934258060165e+02  ,3.014622915313e-09  
  6.950243175887e+02  ,3.014622915313e-09  
  6.966265141107e+02  ,3.014622915313e-09  
  6.982324040771e+02  ,3.014622915313e-09  
  6.998419960022e+02  ,3.014622915313e-09  
  7.014552984199e+02  ,3.014622915313e-09  
  7.030723198837e+02  ,3.014622915313e-09  
  7.046930689670e+02  ,3.014622915313e-09  
  7.063175542629e+02  ,3.014622915313e-09  
  7.079457843840e+02  ,3.014622915313e-09  
  7.095777679633e+02  ,3.014622915313e-09  
  7.112135136532e+02  ,3.014622915313e-09  
  7.128530301264e+02  ,3.014622915313e-09  
  7.144963260754e+02  ,3.014622915313e-09  
  7.161434102128e+02  ,3.014622915313e-09  
  7.177942912713e+02  ,3.014622915313e-09  
  7.194489780036e+02  ,3.014622915313e-09  
  7.211074791828e+02  ,3.014622915313e-09  
  7.227698036021e+02  ,3.014622915313e-09  
  7.244359600749e+02  ,3.014622915313e-09  
  7.261059574350e+02  ,3.014622915313e-09  
  7.277798045367e+02  ,3.014622915313e-09  
  7.294575102545e+02  ,3.014622915313e-09  
  7.311390834833e+02  ,3.014622915313e-09  
  7.328245331388e+02  ,3.014622915313e-09  
  7.345138681570e+02  ,3.014622915313e-09  
  7.362070974946e+02  ,3.014622915313e-09  
  7.379042301290e+02  ,3.014622915313e-09  
  7.396052750581e+02  ,3.014622915313e-09  
  7.413102413008e+02  ,3.014622915313e-09  
  7.430191378966e+02  ,3.014622915313e-09  
  7.447319739059e+02  ,3.014622915313e-09  
  7.464487584100e+02  ,3.014622915313e-09  
  7.481695005110e+02  ,3.014622915313e-09  
  7.498942093323e+02  ,3.014622915313e-09  
  7.516228940181e+02  ,3.014622915313e-09  
  7.533555637336e+02  ,3.014622915313e-09  
  7.550922276653e+02  ,3.014622915313e-09  
  7.568328950209e+02  ,3.014622915313e-09  
  7.585775750291e+02  ,3.014622915313e-09  
  7.603262769401e+02  ,3.014622915313e-09  
  7.620790100253e+02  ,3.014622915313e-09  
  7.638357835776e+02  ,3.014622915313e-09  
  7.655966069111e+02  ,3.014622915313e-09  
  7.673614893617e+02  ,3.014622915313e-09  
  7.691304402865e+02  ,3.014622915313e-09  
  7.709034690643e+02  ,3.014622915313e-09  
  7.726805850956e+02  ,3.014622915313e-09  
  7.744617978024e+02  ,3.014622915313e-09  
  7.762471166286e+02  ,3.014622915313e-09  
  7.780365510397e+02  ,3.014622915313e-09  
  7.798301105231e+02  ,3.014622915313e-09  
  7.816278045882e+02  ,3.014622915313e-09  
  7.834296427661e+02  ,3.014622915313e-09  
  7.852356346099e+02  ,3.014622915313e-09  
  7.870457896950e+02  ,3.014622915313e-09  
  7.888601176184e+02  ,3.014622915313e-09  
  7.906786279997e+02  ,3.014622915313e-09  
  7.925013304803e+02  ,3.014622915313e-09  
  7.943282347242e+02  ,3.014622915313e-09  
  7.961593504172e+02  ,3.014622915313e-09  
  7.979946872679e+02  ,3.014622915313e-09  
  7.998342550069e+02  ,3.014622915313e-09  
  8.016780633876e+02  ,3.014622915313e-09  
  8.035261221855e+02  ,3.014622915313e-09  
  8.053784411989e+02  ,3.014622915313e-09  
  8.072350302487e+02  ,3.014622915313e-09  
  8.090958991783e+02  ,3.014622915313e-09  
  8.109610578537e+02  ,3.014622915313e-09  
  8.128305161640e+02  ,3.014622915313e-09  
  8.147042840207e+02  ,3.014622915313e-09  
  8.165823713585e+02  ,3.014622915313e-09  
  8.184647881347e+02  ,3.014622915313e-09  
  8.203515443297e+02  ,3.014622915313e-09  
  8.222426499469e+02  ,3.014622915313e-09  
  8.241381150129e+02  ,3.014622915313e-09  
  8.260379495770e+02  ,3.014622915313e-09  
  8.279421637122e+02  ,3.014622915313e-09  
  8.298507675143e+02  ,3.014622915313e-09  
  8.317637711025e+02  ,3.014622915313e-09  
  8.336811846195e+02  ,3.014622915313e-09  
  8.356030182311e+02  ,3.014622915313e-09  
  8.375292821268e+02  ,3.014622915313e-09  
  8.394599865193e+02  ,3.014622915313e-09  
  8.413951416451e+02  ,3.014622915313e-09  
  8.433347577641e+02  ,3.014622915313e-09  
  8.452788451602e+02  ,3.014622915313e-09  
  8.472274141405e+02  ,3.014622915313e-09  
  8.491804750362e+02  ,3.014622915313e-09  
  8.511380382022e+02  ,3.014622915313e-09  
  8.531001140175e+02  ,3.014622915313e-09  
  8.550667128845e+02  ,3.014622915313e-09  
  8.570378452302e+02  ,3.014622915313e-09  
  8.590135215053e+02  ,3.014622915313e-09  
  8.609937521845e+02  ,3.014622915313e-09  
  8.629785477668e+02  ,3.014622915313e-09  
  8.649679187756e+02  ,3.014622915313e-09  
  8.669618757581e+02  ,3.014622915313e-09  
  8.689604292862e+02  ,3.014622915313e-09  
  8.709635899559e+02  ,3.014622915313e-09  
  8.729713683880e+02  ,3.014622915313e-09  
  8.749837752273e+02  ,3.014622915313e-09  
  8.770008211435e+02  ,3.014622915313e-09  
  8.790225168307e+02  ,3.014622915313e-09  
  8.810488730079e+02  ,3.014622915313e-09  
  8.830799004184e+02  ,3.014622915313e-09  
  8.851156098307e+02  ,3.014622915313e-09  
  8.871560120378e+02  ,3.014622915313e-09  
  8.892011178578e+02  ,3.014622915313e-09  
  8.912509381336e+02  ,3.014622915313e-09  
  8.933054837332e+02  ,3.014622915313e-09  
  8.953647655495e+02  ,3.014622915313e-09  
  8.974287945006e+02  ,3.014622915313e-09  
  8.994975815299e+02  ,3.014622915313e-09  
  9.015711376058e+02  ,3.014622915313e-09  
  9.036494737222e+02  ,3.014622915313e-09  
  9.057326008981e+02  ,3.014622915313e-09  
  9.078205301780e+02  ,3.014622915313e-09  
  9.099132726321e+02  ,3.014622915313e-09  
  9.120108393558e+02  ,3.014622915313e-09  
  9.141132414701e+02  ,3.014622915313e-09  
  9.162204901219e+02  ,3.014622915313e-09  
  9.183325964834e+02  ,3.014622915313e-09  
  9.204495717530e+02  ,3.014622915313e-09  
  9.225714271546e+02  ,3.014622915313e-09  
  9.246981739381e+02  ,3.014622915313e-09  
  9.268298233792e+02  ,3.014622915313e-09  
  9.289663867798e+02  ,3.014622915313e-09  
  9.311078754677e+02  ,3.014622915313e-09  
  9.332543007968e+02  ,3.014622915313e-09  
  9.354056741474e+02  ,3.014622915313e-09  
  9.375620069257e+02  ,3.014622915313e-09  
  9.397233105645e+02  ,3.014622915313e-09  
  9.418895965227e+02  ,3.014622915313e-09  
  9.440608762858e+02  ,3.014622915313e-09  
  9.462371613656e+02  ,3.014622915313e-09  
  9.484184633007e+02  ,3.014622915313e-09  
  9.506047936561e+02  ,3.014622915313e-09  
  9.527961640235e+02  ,3.014622915313e-09  
  9.549925860213e+02  ,3.014622915313e-09  
  9.571940712947e+02  ,3.014622915313e-09  
  9.594006315158e+02  ,3.014622915313e-09  
  9.616122783835e+02  ,3.014622915313e-09  
  9.638290236238e+02  ,3.014622915313e-09  
  9.660508789897e+02  ,3.014622915313e-09  
  9.682778562611e+02  ,3.014622915313e-09  
  9.705099672453e+02  ,3.014622915313e-09  
  9.727472237768e+02  ,3.014622915313e-09  
  9.749896377172e+02  ,3.014622915313e-09  
  9.772372209557e+02  ,3.014622915313e-09  
  9.794899854085e+02  ,3.014622915313e-09  
  9.817479430198e+02  ,3.014622915313e-09  
  9.840111057610e+02  ,3.014622915313e-09  
  9.862794856311e+02  ,3.014622915313e-09  
  9.885530946568e+02  ,3.014622915313e-09  
  9.908319448926e+02  ,3.014622915313e-09  
  9.931160484208e+02  ,3.014622915313e-09  
  9.954054173514e+02  ,3.014622915313e-09  
  9.977000638224e+02  ,3.014622915313e-09  
  9.999999999998e+02  ,3.014622915313e-09  
  1.002305238078e+03  ,3.014622915313e-09  
  1.004615790278e+03  ,3.014622915313e-09  
  1.006931668852e+03  ,3.014622915313e-09  
  1.009252886077e+03  ,3.014622915313e-09  
  1.011579454260e+03  ,3.014622915313e-09  
  1.013911385737e+03  ,3.014622915313e-09  
  1.016248692871e+03  ,3.014622915313e-09  
  1.018591388054e+03  ,3.014622915313e-09  
  1.020939483708e+03  ,3.014622915313e-09  
  1.023292992281e+03  ,3.014622915313e-09  
  1.025651926251e+03  ,3.014622915313e-09  
  1.028016298126e+03  ,3.014622915313e-09  
  1.030386120441e+03  ,3.014622915313e-09  
  1.032761405761e+03  ,3.014622915313e-09  
  1.035142166679e+03  ,3.014622915313e-09  
  1.037528415818e+03  ,3.014622915313e-09  
  1.039920165829e+03  ,3.014622915313e-09  
  1.042317429393e+03  ,3.014622915313e-09  
  1.044720219221e+03  ,3.014622915313e-09  
  1.047128548051e+03  ,3.014622915313e-09  
  1.049542428652e+03  ,3.014622915313e-09  
  1.051961873823e+03  ,3.014622915313e-09  
  1.054386896391e+03  ,3.014622915313e-09  
  1.056817509213e+03  ,3.014622915313e-09  
  1.059253725177e+03  ,3.014622915313e-09  
  1.061695557199e+03  ,3.014622915313e-09  
  1.064143018224e+03  ,3.014622915313e-09  
  1.066596121230e+03  ,3.014622915313e-09  
  1.069054879222e+03  ,3.014622915313e-09  
  1.071519305237e+03  ,3.014622915313e-09  
  1.073989412341e+03  ,3.014622915313e-09  
  1.076465213630e+03  ,3.014622915313e-09  
  1.078946722230e+03  ,3.014622915313e-09  
